customer_id,age,continent,price,order_id
0661b45c79514a16a86e411f3b33c79c,63,Asia,143.28,49822d2c6ffb42a0b1f30bc3d5607426
5f8f55a61d8948d5843adeb909f22595,29,North America,310.53,056f196a52834c469bdb4d15f1122023
fc2c8bb5747144418ed9c9f579e1df66,58,Australia,228.41,eb15b71e586c413f97f020a78e7bf929
01c96958ddc64aa8af0246331a7b84a7,18,South America,222.8,4e9d7e1a162a4e45ada889a5cbafd78b
4ebd18ce68ca4dc0b761d458d8de9b58,51,Africa,188.19,bc1b67a1a11049eeac1a07f9f924623d
2a89c1fc3c8d4aaaaf6ba0f4c4a1142c,81,Europe,84.16,905b1408a739467888149ebe6fc02647
ce6ba50c20644ab7833b8b351f9066d9,33,South America,120.19,c8049192792944ce90dfa6e3dae8d54b
96ae7cbb009c4b25a73c4143cae09f62,71,Europe,354.74,320d4355c30d46bba3bab3a5585520cb
fcfa6756ea85451d87f09f20e0e9367f,34,Africa,398.78,246608902631421c894818137b2cd603
dfff6420feae448a9b05558f6b85f1a5,61,South America,163.82,9d4eec6270bb46089c4762d2c91e8517
6426b4893d114fb2b2ea19935d23e0f7,79,Africa,449.7,4b1b3e73538d47d7a4900a11ff19ea3a
f0f51501c7624691946d95c643ba9fc9,33,North America,386.09,023c7e51312f4dffa770e4f3cdb6dd6a
0b1c4ec935e641d79f485e5bdd10329d,79,South America,203.92,c30055d1da25479e836b9a04d84d0801
cd56f314582e4cc2b5b6d67140c1c179,41,Asia,487.09,7f74ce8f2fe84dd381c91557e08d99ee
cec40cf95d644d77bb74e7dbbc9b362a,37,Australia,301.57,9f52762c1e434e92be589904366ffcb0
c675a28ee4e54ce0bf574fdae6e0c51b,68,Asia,64.16,15a4c5a1d9194edd9da8d4cd0d36a42d
10b1fd98cc894049a72820300482a39e,47,Europe,319.01,fa87b104c30f47d0be80973ba3e4e254
91b1173fd14c4be28a231d02a4c8c81f,37,Asia,,83368f222aa24a499d321c820f14601a
e3136c2b0da140d3967ae401fea67e2b,18,Africa,158.26,d824db7f59664948b88dc12a529881a8
d31e62a1a58a4761901e0771a7e8c200,54,Africa,51.78,c413c95da9cf4c718af1ba2ed76764fa
9980ed7b585a4ec7968fb8eafe651e90,70,Africa,454.11,b31cd2a806fd4a5ba8a26f80052df767
fbffecc918004924bd4df17427fecd8c,19,North America,,4323d08e0adb475090a6338abab90b24
74a7d5a5d452470180f224c6ccac83e4,76,Africa,492.43,b53209876ab4415f95bd1ece22264ea3
6950d43fb7af42a4aa8fcbc4573d4949,72,Europe,370.36,ea8e5e9b75724f29a0c9ff18d50d5902
c91e3cb4829349818d399d29d36c77a0,35,Africa,112.69,66222c7b6e8c4109a1c4e55b232a0dd9
39ffe028c76641198b57b88e0c0b1e10,64,Asia,296.65,426907b483a344dc92d007ae5fccd6e4
55c8db64b0f6413f9722176953222791,43,Africa,384.39,4108cee397fe49dc9ebb7b49b50b7dcb
ba7a179894a14c46a25c9b16131a4eec,36,Australia,290.16,654e2d120e3149a7ab0aa593124077ce
57b00961942043d2a456e62da38f3265,82,Europe,358.96,454c0a2088f946778ff537760d1cad40
1c5778c66e814ec9990d7ae6bb34cb55,45,Africa,133.22,82c33f3d02d64058b6932e66a20cbe74
ad91b9942299445c8008935efd8243ff,18,North America,,24b064932eac443f80d6738156d5c243
8e6e4e5c06ee4864ac1e3239bcd3d7b2,76,Asia,432.75,9a56597538b24ff8b8c936e6ab572840
e0c6dfceaeed4be0ac2742d8bf4ac6db,67,Asia,218.95,d27487ce9c864adfb66ff45b25d2ae3c
2df805234cc54a04902b91fc8c72852b,56,Africa,54.68,1bfeba42f97746c8ae1d9fabacc68fb0
880d8872e41143deafd14cc82bee35a4,37,Australia,63.52,343c297487fb4cc4ac3c1309f4efe4a8
4cccb86724024c6d8559482664dbdf43,48,Australia,423.65,f72d0c7919b7472b9822598bad0ab6e2
0571503007694d9cb8e4920526524e3c,56,Europe,406.81,f0ba2689241542ffb0f3c0c3934ba4f0
2e2174cd2c6941fabacb5136cef230a0,63,South America,347.54,2aec013a4f3e4fd1911d17347f9c72fc
31cc4ebba91e44508aaeabe713fe25bd,31,Asia,98.56,b24ab5975dfd4572a9a060c3cc6c5afc
58b3fbb4d042462cbcc460ce0ab2fe9f,25,South America,146.04,e7b18397bff84fdb8bacd433b4ef51a1
f7b276ad365f4898bc6ac801f27dfbaa,81,Africa,115.61,b2c7389b08ca47419dc5ec43718cf3bc
0cd15f45c19841f3a79f88d98a976b28,75,Asia,258.64,ff32e4664ffd4889957325d5b2c1bfdb
8d9f02b782a441c2b64243f90db4b583,33,Australia,117.44,946b6e49ab6344d595823b99bad6d3d4
a113d26b417242cd90891d27819fb823,43,South America,,5b17ca0dc3944b008cc7f7f1379ca29f
f60d9f3785484ef091ab52220599543a,44,Australia,,d6b5f1bd06d24b5bb86529587707f758
37894b0d1f2249a0ab4b73478d694cd6,73,Asia,130.38,f0636b528f394decafdf51682c69595c
dcdd8a31d7af48b6b4ff40357ee63eab,67,Africa,181.82,9116042c2eb14c50b912f5ec933c6fb2
5268f366210047d78be157bd1657b6da,24,North America,479.18,f9d97d945ae644f69adc7e37acd34eb4
3b5c6ebd31534dda93785a8817ba081a,72,Australia,86.76,8760bade9edd4981a56896599112b2d1
5c3e446ffbaa4518a8dad34f838214b0,56,Europe,455.39,5914b24696494df7af115b9bde06125e
769e998ea5a6457990001774de7bf277,79,North America,382.68,2860bacaf09a4c93a8011df249b65a02
c65c2a50101a4522bd58c4cf9d254b96,75,Asia,472.38,8926ba7887364950804a17936d67d7ea
7d7c8cbacc934374b11f0f82432dfe02,26,Asia,143.61,f39784eecede40a7abde1eabfa644a07
069a899551844fbabaf0e141c298dffa,35,North America,80.51,cb6b519c9c7e41fea59e6dd1f5f15cfa
15e9af62253248e7b295123725ab3891,47,Asia,,bcd71627682c4b31a9c4baec5774fd43
c26b37c3c8414ca98bd6e260225d7c02,45,South America,317.73,0ca4c8032e8c414988448266f4c9d89e
191ec65cf61c4e72930f03374e52d82f,39,North America,486.71,9dc2cce3633c4491a5be288596de29d9
7f04e35cde85480aa45f0a25997cb7bc,66,Europe,441.39,ce1ffd7555694da8b4695bc2375f7252
43cf9ad987094c78b31e259cde1d6ca3,41,Europe,331.89,8291948e49664eac952502900026d4de
e146f8c75c884765b32b46fb6627798b,26,Asia,403.46,13554c485a0d4ff68ae8b2cb5957d9bb
a6fb1e32faba4e84ac73123749608a6d,75,Asia,171.16,ff40dba5e8514f67a8c0320e207466c4
550953ada3d4459d9b4781f48830a967,70,Australia,163.46,cb1ad92ef2504a9fa8a72771edf88939
58c9a93e795d4299aebd64cce5cf8187,74,South America,,e52da6aacde14443af998ec6331b1c52
a37c4ee84a7e4544afd0f4cbc01836d7,22,Africa,315.9,abb1bda741d3456c961e954e45226aba
d44cf2e6420d43b9ac02ecc25f4c03ac,65,South America,259.83,131b38439dce4a3c8ac10effdf96586d
eae55a53faeb41c4a8351abbc07018df,26,Australia,162.5,aea50d732c404bd38ca0ca47d666a343
e582537a4a464554a84867cc1cb01766,66,Africa,130.06,b1862c227f3b4b4c8553d394620f4478
8518ff597585472eb3a9c8c36ec06ce2,66,Australia,375.29,2eec2e88c94943658b3da8715636f736
690b9a538de24d9b93890bff114f0ee7,54,Europe,103.29,744dcff77f6b4ee3901827b10d2e8ee7
8c7bf1c421734de693299748be4af6aa,32,Asia,144.78,4a0fe0fd77e24931a2cf6bf4c353085e
716532c4466940aa999c77a8f3ff041d,52,Asia,325.87,43f7d0d3e59044ff98220e6f5b36feb2
71fae980880a422ab24151e472d4d5fc,39,Africa,458.18,5651685bef284ad4b7a7552251402032
1c6c7e3840c6434ca007f79af94499a9,67,South America,427.74,38d805da1f024cb1842fb816f14d7ae6
6c6bc1c75a0a4c059aa4b4ad2ece3ad8,47,North America,,6595113c21954dc0912c1c2b9fc96100
e2f4a201a08f4ad9b5fb1abc1b7f167c,82,Australia,426.57,f9f51dff3ee349a08b707cdc06efdfcb
8fc3e11e68c34fc1b5d3ba0fef1f9f1f,66,North America,258.7,aacc5582036b4528b68edd665abee2c3
52455d8d9f5a4a5ba4945a35eb2e5c8e,83,Asia,,762ed4efb3c94214b9aa24f89be566d0
bb96ff52456f424580a46a2ae3de3834,26,Asia,307.29,b2e64504f92a48fdad0b6b9e8dbbdcfd
36a90c7449b44f24b948e83d295b1a7e,83,Europe,466.46,14d383dbb18d4c3a97da34c13f495803
ce03eafe71f24b659b4d50cebc87a11c,18,North America,264.8,df38a300d41a411192d05f0fe4edce27
8c3492cc0bf746638b00145ac05118ff,19,Asia,136.47,36a367d10af24c06acc1fcf30625b3de
0802d47f263f45f69d5555bb9f808fc0,57,Africa,95.1,cd8b7030a7d54508915f39556c13e8be
0477451dd78e4f03bdc657b038a9a558,60,Australia,,c420fafa2b01485db71c6c149ae72aaf
671391aeb4c641d18cf7cbe6e81b5e65,68,South America,319.48,e856dc371e244f84b73895ed8cb1674c
9f28d85f77f54d578ba271296af2a0ed,71,North America,425.43,3f49be7be68142d0b17902edb1c6592a
39c8782f8d10483bb6a4f6d64ebaf24f,67,Europe,482.08,727b7c3747704ee0b0ca3b6ab7f0e364
b064ec5338934bfa8d7a230ee0458198,30,Africa,120.15,aefbd29921224b8db4e54e2b800c2119
2e6e9a0e428e4de38db6154e5ce40da7,74,Europe,248.61,c68269eaafb34e6cab412c8c61104fac
e27985fc3715424d98786f8974cfefc3,65,North America,192.32,d08ec18ca11b4604b9dab815467a3483
5e8d2bba3e1b460d919759f1d5407600,37,North America,222.39,31904e16f3f1433ab20b52ce8a981d43
55c9b1462a19450a8279edcb9dc94389,42,Europe,421.14,b819851d2efb4da7b26a7e68c54ccc73
3bbb114e060b4e18951a6719fc12122f,75,North America,,714aeaf5cd034dbe80cf927f51a79940
6621fe46edef47de82b0a49ee07a6aa7,54,North America,,d0a08dadead848af9398ed747c3886af
145fefeb20b04f58b6b47e52ff2d06d2,73,Australia,220.85,b6e0574a81fc498db8175141361563ff
a6e9efe226184c8ba8eb1623bc6ef772,54,North America,,23456bc32d664677b7bf1aefc44aae61
db548e4e1d584e0ba02ccf2d8944878a,22,Europe,82.79,7b5645254fd844d3aa00eb5d05c9fa21
f0414e84fc5546ccb3fd493c18782ce5,39,South America,427.61,f0d460829d25458dadc93484a3ec594b
85ef46bfe7e348e28d6597427a82474c,29,Africa,176.25,e2f4a8e3bb2d4ee89c7ab7d44186b72e
dba94bca7f39414b82c1fdec12ecc94c,62,Asia,329.33,bc615544eaa841e890d775279ca1e851
d24c2ef40f32494f9fe4c1ff432760a8,57,South America,78.81,e2fdf41ba1964120a53b53847e49f6e8
64d936962c7c41d285d75ecbd9a62f84,63,Africa,495.22,381918d0001c45e9bffd8b300a1cd58a
e1854a91903a462b9f1d0f84158de67a,63,Europe,389.66,4d8faad486d04d7996875703038733cf
c0d4c462dac342efa2ce4fd84b6da101,62,South America,116.84,380ba456fe88454c87b2fdfa44b04137
a9074b7fca30481b81ae27140a036ac3,49,Asia,97.11,9d29f75143534b748759767e5a6eb4de
ca6fdcdef1b4497a9ee1db32e74f1d40,30,Europe,75.26,9af7ead51e9e41e09eaa2bd5dfaa51e3
887f666f11d94dcea560a26dae4f280f,40,Europe,317.01,411cb8cda98f4d4f9503d7e3fcf69d1f
8133d7a88a384a1ca712a799b82813d0,31,Africa,421.53,e83be6aa61a241ff911623ef197fd5d3
d2075f9d913046c6b06a0907d6393c75,83,South America,396.49,43c25642e54c429c969efa73b44dede7
31b1758484be4b8c8eecf380a25a6688,35,Europe,163.99,e16be56dbdb04b4e81247a722bec0a4c
270c2e43ee1644cb88e7bcf21b2c88cb,43,Australia,52.83,bc5705c314624880a67fd8cbbbaa0611
06cb17a0f05f4b75ad5de5a52f4c19a7,22,Europe,375.83,82a85063a7564681a249e6acf35d7428
dd46d574918842759f46651a279255a2,20,Asia,398.21,7ec5e61ecf4647c9a9cd20fe9b74fb60
2edf3a1870754091ba48636004d7214c,56,Australia,300.38,4974867865c249bab111dd211c2ca404
e85d8d2afc25418dbcf2ef13505bd5fc,77,South America,494.78,affc1006d09141e988462fbbd2b8bbdd
61db4ac794854c3aa73e04d267a8f38c,30,Africa,273.42,94d8990f85214182bd0a34283692e6b0
c058c404aa4a4a2f8ddf974456503667,57,Asia,368.01,6d96f325bd754e80a77976c5a16ff33b
c2c0a0f147b341f3baef011f630411c0,74,Africa,378.24,4474bc72dc1047e39c4815445a08afd0
5ed1f9717e2a4c33b52ff86c421bbc17,57,North America,276.78,2e497c3f0937497aa7c8c00df387a13d
2f1cd62b3dc34d5cb5c0dd879193d2a2,55,Australia,,e14e587c1412427ab784de84a3320435
942ed3fb516a41eab9f390d66bfebe82,72,North America,,d2a46e07684f4f7088c45c10a52363a9
1903980a3893491ea71383178ae7c185,57,North America,,bc5501b4477b44ae8521e8ec05d2c015
89d5c616196048088756ace6c894fffd,28,Europe,,2b37ca67a17d4cf586dfe0dcc69ed37d
e460a99c53f54597bec3503a5fd18602,45,Africa,179.38,2991a561fe5a48219ad5adb5e9a8978d
d204b543c0f144f2a45bbef69c9884c9,50,South America,336.73,f636b3a726b64746b3a9b0f882bb2fd8
848a2d2ee50c4f259c7c8152f2cea6d8,78,South America,288.08,ee9dc3d43f9240c89564c1e4fc264d1e
aa0703ef9c084242a2ef2e9df9f8ff71,73,Asia,119.48,4c3e0346cc0741308d64ff2446ff1b37
0f83d54dcd9d41dfab92baca658dd349,22,North America,419.8,24eac1a6d04145b8ac14be0cfaceee64
96e7b35f23a546c8b18b1ad0132a51db,23,Asia,245.35,2b35672ba7b84b6991caea47cff41010
1844cb887aed4632bc8e4d70a7d4f2de,29,South America,394.44,9bac9407680b4e92b75511d2ec5f8746
fc1887a956c94104a6c0bdffeeeb4df2,30,Australia,409.53,3d19b23fec564254a4405b7f93fe2aae
578c152c5f144ab0b2eb7386f4dd15a8,48,Asia,185.29,2ffdef1939dd4326a2c0890392c4c35f
1a81a4dbb99443dc82f2446998a52b04,60,Africa,140.45,e878764e9720468f9e18c7bda017c39d
88b18fb28720407b8ba977034b6ded89,73,Africa,397.71,1c84cd319af243f8a186d08befd48913
e25fca55d1c1408c877b805d7af80d71,24,North America,258.65,573c24858426466b82dcd98712f6eccb
5f359fd4653341baafb206e624d4db6c,40,Africa,470.76,3a4d747b12774adb86219e941e7b5b88
10df9b61d3d04002bd229b45c1e3e874,82,Europe,384.31,39de26a48f60403aa9021d985edd2e76
4bb051ede1be4011a7e6cacb28a6f759,67,Europe,314.64,bc23f827e6784e01b7766ba4a1424855
be52d1c5f8bb42668e473208c7ec3905,80,Europe,339.37,d9613105792f4c5393bb5e8165d11b1e
49e0d21a8dfc4bd0be89d29af0616c65,77,North America,454.74,65270f17f3d8477494cba2f97a121e87
aca59588b2e646328b2dca9671925416,71,North America,226.41,bad3df37f0a7440d9dd8e50f0f70ff9f
31c152862398438ab192d332c4dcade5,77,Africa,482.85,4aac53a9765a4765872a0bb3e092550c
fc9a570a1c3749f5991a27784f673cf4,38,Australia,440.66,712e685db3f3445f8e7e745ee94b4d4c
16cbcaeafb7d4ff189836b2e209105c9,18,North America,170.82,f098f2c3ec584ed289fb77fb488cc5b4
c9d6ae0dbcb94c1782aeb15505e85d4a,42,Australia,65.21,fc84c0042e9248e4bbb95ff6e3c9f4f6
2b81d365b6bf4e83b62de021bd0692b2,79,Europe,168.49,8470fac3783e4c43bccaa9dd017f3ed9
628dd53ea05c434a83b63f8abd44cd7f,35,South America,347.41,42eb019495f34285bb9d6395ade1636c
d26cbd44bfc3443cbd710b512a05a72e,68,North America,336.96,ae0221d2496b4d958a9ebe1851a8060c
993ced7fe2874b05b3ee95893b686021,57,Asia,269.49,537341c4624f499587252a6a64a2d9f6
668f3db4e9184f5981665b17232fda22,66,Africa,439.2,cca58d3aa5a54c5e8f8f60fb4af2e2eb
c5773f02b7eb4202936ea251473b5c62,52,Australia,174.1,745139dede5a42708e0fc4b0509ca445
0e14d68870454562a90dbf3e261b0eef,69,Asia,162.37,2203b09a396a416496a1aaec24045281
74482183357347828885147f4195ef1c,45,Asia,401.59,5fe1af792325483980b818dfb270c7aa
f783392f527d4df194b7e2aecfeca32c,18,Africa,53.19,d4ed0a419b3b470cba58ba2397219617
087ed061dfac4e6ab9666b07c129271e,71,Australia,289.89,76615ab83fa14988b8e50304d0a394d7
a911d1b07f524773a75ded60098a77fc,38,Asia,354.22,6eb68f20d18a429fa2f1919dc64f31a5
ec895cef8b764c28bfc60ebbbb6d77db,66,Australia,293.57,84ea94829e7b4ddfb920fc6d7f226d92
8224b7a27cdd48fd881ac3e6626994c8,20,North America,497.56,b2f7668ea8294d5bbef573fa2088803a
6014d3239c3e440ba3f743842df4033c,46,Australia,339.51,9527cdf5aaf74885a3351729b581c8a4
968816563faf4c4980ffa539bd936c00,68,South America,130.23,04c63f13fdb44e528f6469ba892c44df
f8dd4668c4b5427ca1d8f050ea876d3e,67,Africa,113.48,a531353412aa43888118b0c7d7e7a595
b6d938f3b8aa4cc1b38331754cac0a9c,30,Africa,455.89,f887938daf6b41b685005dff58b0c23b
a123e1db580147e3a1af81fada71cec3,34,Asia,143.51,d7292350deaf444a9587346c04737582
8aefe57f75964246a03a00cbda5bce1c,41,Africa,314.31,24250a3ef66f43978dbc1529836fda67
a4f5723223a446eca5671a505a92f780,29,South America,425.11,4dd1ffc83e3149c391bbfb54828ff14d
c32abe8da41144fd991d7b8395c3bdd9,53,Europe,169.75,1bb7fa1a705e47738362a0f46a9079b6
7f48def9174a429893f9b86b1edf4fbc,65,Australia,437.85,98667a59cc6d4c758975601d7e25d633
db0c42e1dbc94d5f8a7cf2e522e7fe3f,74,South America,,307eb1f2ce9245cca847af8f26feb8e1
782078f53b2c4b6e8731e15e0420643d,73,South America,269.08,bfa8958d93b14c6b9a9ab473cf5befdf
63c69894a5cb4cf9887933dea6fead27,43,Asia,335.81,a4481b43031e4cc098becf12622f4763
29a4418ecdf14ee3a27c9ff1aaa8c68c,79,Europe,,c2411e96bbc141038d8140d5987a5e13
c72ef2509f204964a0aaf6e9b522d5cd,20,Europe,234.87,489b7184f58c4d0fb01cfd961bec5342
03b7f23432fd46b0845c196c188ba688,29,Europe,,95cf0d66f9514ddfb5eaeaa493b0ec93
237eacfd4cf4415085a1105f4aa194ab,18,South America,111.38,e44f5832b02844bb9daf668e0f4a0732
31df53d41171484f830bce608f24e071,24,Asia,407.7,006221ee2d064dad8ade3116835c4953
7d8c17cc6c4d47d5842055b052c01b73,25,Australia,167.9,fba20d52cb134ef885d0652aabf5ceeb
dcda9de325424da4807ea1332138db40,65,Europe,215.94,d4ab4c32e5ad4b2886b04d53156fa544
16ef9a5b990d4df6876f916487560440,21,Asia,167.53,22a56a55cad74658b34353d7865caaf5
a680d376da7b43e5addf46bca0c65497,27,Asia,303.2,1979f37b8ec1412dbba89df53bf93440
366102cc1ae34215af88d43d09047c99,18,Australia,315.68,b570dd8835524fb78065676ae7567ff4
4edc95cea9f84df1b79aa79c96bac0d4,52,North America,355.36,a63060cd510c4d33a42054d5f7a65d48
f8ff60f379494d808cecf3953afd7b29,44,Australia,215.7,15a559a46289407f9357eb913af39092
ea7ea9f4f2704559a2d19f773272c169,42,Asia,,49f38f1fb67c4209ad091e9d93be4574
d51260c70eb04daa945301c5bfd263f2,25,South America,403.18,794dea9bc6ff43cbbd7ac817aa507c06
506e7b0853e14801947d015802c25b2c,81,Australia,89.39,8999f0c5d4c840d29c630cea6b003c48
3b8e172f7c174ce5a545bd4be7813ec8,54,South America,180.28,8e549c2d55de4b5c9d5c827f1dccb044
487b705483e144ab863c234cc9e15974,29,Europe,117.6,4570264857ae4396b51f7bd50e6b9171
598a2d245c7d4513afe5cdece018a841,74,Africa,453.04,148652e386c94197ae6e613a5bc174ab
b09601717ae64c67888cf02f7a2da55e,40,Africa,110.08,c261c071f71845019ffa2c5b07ef5b4b
c51eedefd3434b909f35c5fd2ca7e138,40,South America,176.36,4d6e238f5a2b4a469bb08efa3b834f20
c90ce44a2ef2467eae4420c825b43f21,53,North America,,303c9f774d954aa3be993aaed945ac71
cb6273e9bb8543189b7f3fbb548d8339,75,North America,298.86,86c19d23284849f982b56e561eca67f3
3640287beda0444a8e8a6b7d2c0c4323,44,Australia,402.96,12134bc167b0404eb5356d542387af32
6a686060463a457e8f10e3c7d907f895,26,South America,,0b66d119d1a24821883c156d6cbb995d
c77a79209da04da18cd617e5c4062afc,51,Africa,441.26,029af2bc7d3c47f0b28fedec3707831b
6b5ff12eec0f42da959405854b44cd9b,43,Europe,147.07,03ca2877af14482cb48a1bc8c6ecc1fe
d26e282cba4e4d3dab6aed1aa682cb56,52,South America,121.53,4281145e93654a9ebc319e2542da6b87
ebea3b83ecb042388ed162d612e59109,46,Europe,365.26,2ab4ca423c7742379c8db9ed9d3d9ba2
982c2f5f73734583a77f2bd8604fb500,66,North America,295.37,5b2cb17298824a44acba28f9ba1814bb
24db8659046846218d765217e84d97fb,46,Australia,491.36,cfc715f272994a53b35ecd9607832866
c588d0d373b6452e852c24905462369c,74,Africa,379.83,ba06d0616ab64fa9a5c5c2aa1d833e31
af7ea98293c146e381cfef54148d314c,77,Europe,269.86,98d370bbdec445c690958e119b63969c
158c443ba8304a3ebb8ba7c67c415f87,21,Europe,,2d741690cbc646308cf2279e793f6dab
e80c2c1632044fd99b2870cef28fe881,18,Africa,404.84,f4834053168b4fb7893d2d90740c9aa9
77ff0cc9a7c84131af3c12de0b83a886,56,Europe,440.42,b81fd0bccc764236b7b99948a3e4b2c2
74a61781312844f4892c13cc371cdb40,27,North America,,290447c8d40f4b188e919c2e8b6e95c4
f5a13b5ed0674df6a17688ef3481a7ea,34,Africa,451.25,fdbe74bddafc48cbbe2d0b1b0c3b7955
d242fccadb414556b5cfb1df6a9674f9,77,Africa,63.02,325ed6898b214f8c9be95f7fea8534cb
ac58be341e024f469f3342187ae36fb0,28,Africa,105.3,5f83cb1403174db1a29526a53417ea25
40a0f7df0a694a7a8688d5a328d28889,59,Europe,478.1,5af809649c134de8be452d494b7da880
52cb2e4b1c2842ca90fc77229eefea66,30,South America,299.13,b4aa6b94af564e798ca18a526fe3b992
61219d2789bb4270a6907764e2a9460d,60,Europe,129.79,6b0fde3827f24257b026e97ec687afdc
18d67acfb03f4600bc1aace7ddfd912f,74,South America,96.87,528b6a67d7604023a67145f94418dfea
a36bec61f26342828904e95e5eaf2db8,69,Europe,239.37,e66f76516232478d9d2c99ece38d30ab
45ea8e833a8142468c572a0475ec1222,36,Europe,213.65,6aedff16da3c41039205c8980d227a53
b4751cf55a204a699c582bdb7114099c,39,Australia,270.93,ea12ed7c315d46198284508aada36a3d
955ffd094fdc48d0ab3a3a93d4dbfa27,52,Asia,59.34,26cae8df6a9d4445bea38a5c5055f6c6
e0203a61436646b991785368c9359b8c,61,Europe,172.46,321b9be9a0dc47679ac8c1595c453cb1
2f2d96d517fb470a8113b4ac93a380e2,53,Europe,126.4,f7bb3d0f1ccd4f3ea725bb3907a593a7
a2186b03cc3d4815900e24c791ddfb51,54,Europe,474.5,06d616c9d6c841d9aea7f82dfd3da805
d9ef389d49de4fecb4f9f0e6ac79077a,84,Africa,,09bee79805b747d3816035cc2b02f924
df25ab0a8839414499449712d9539c22,35,Australia,282.95,52508624f7eb4d1aa1a22c00b8dc649e
c0e6fa164bad4ad8ae92e2d4ba6fee34,27,Europe,198.24,092ff085313b41e8922e632656bf647a
08e38f9e8c4a48a6ada3791a49413736,79,Europe,260.99,d6ad0fcb1d144f608f8e73c61c240260
d409eb517e524ae2a3373b09f7c83bda,74,North America,,93cab1f8c205450088984bd434823084
57ef3763c2cb4431a745b203197a9d32,18,South America,497.2,2c82fc320c094616843539018a18f79d
e4a105d822a6426ca54c4676134d938e,28,South America,161.39,f52b9bad2aa8478296879f80884a6eaa
a6ee21c305714b5592fda8cb9df321d5,43,South America,236.31,1a318c4b4cf64cada634e1ccd83a4ae9
a5b7c9a877ad46aeb9bea599612155af,79,North America,,9b838898944b4ccaae4672e7587417cf
a577f79ddef444fc935aa1345ab8c870,22,Asia,158.67,3fbc3fa42b1f4e70818ef29595252b24
6c20b362b99640ff908fc18facfe046e,59,Europe,132.89,5dcd9bb34d09413b95757907689b1c75
0f117a37ed824cdaa440d929c4ff1e13,41,North America,307.98,0280d1eaf6814e8da55a36d9f46b76b4
21f3c3d2d4bf4002b33f23d382ac4471,36,South America,302.96,15cae90eadfc408a9e20390faada55b1
d91ceb43a02a4a67ade932e532e67327,47,Australia,354.85,8378e833f2a243589f87d2e737925c3b
d243cb1736ce4532886065aa666dc637,38,Australia,221.5,6717c8688f1f47ebaa29979138c1c3c2
e74a68c4076f4863bcb0ce06ab46b2b7,28,Asia,,7e751dfe186e4942bbeeb513e7ded829
739ab47df876467e952e6e9c70af60d9,66,South America,59.58,7d9a34ad73d84d2e84579f59dc3993eb
c5df6d2080394f55829e2db33213124a,58,Europe,87.24,a527b441a0a8422da755fb5611ceb28e
23d53b90070249609af1744921eef935,61,Africa,439.29,026edaf7796344aeb961807eeb85d0fb
03b1403c742e42dc975725cd78b468f4,32,Europe,379.9,fea64f404e5c4522a171131301f4f961
2b1043055f0245d9937520aa4d3c7fef,18,North America,,41d21d4c812e46dd9ab65056b4250629
d0006bdc8225429eaa050b358bc6e00f,66,Africa,244.78,8620bf41f2e94ae3823e07b2991f7fb8
db79fa9d4076473dba206499cc391182,82,South America,399.57,dec6ab84333f404e9df46a578b57b167
f711720814ad4624ae78e214746d5761,25,Africa,294.16,79f52ec927574352b6f07daca05082f6
7c662bde72e14a9582f84540d9590bb6,35,North America,94.85,77caa83d21ba45ae93a3004db34a5a16
205f26e9a499433fa47254c778d5d3ef,38,Asia,71.15,3df9a7ccc28846cd9a30fb27c7792829
c129cbd7da634c5182c83d9e0b6737d4,33,North America,,504855f981c64e7e84665b5e7c86aa99
8824fffbd9134368af9c386d44eb8613,59,Europe,185.04,15fabc7f38bd4c00bccf206d54732bde
c8086594194a46dabb0045354d77d6ee,51,Africa,495.05,a97c044805ba42fd889fcf705515fe28
bfea2cdf09f44bd3933c22f8c5664411,58,Australia,293.9,97c3c7f923bc4b44aae018f50e590824
89cbe1b924524d0bb757613903a43e6a,41,North America,398.4,44414c138c9a42b3b033c79646fc6128
6415870fbeac478f88aa856c3abe9991,81,South America,329.36,6c115e2ea68c4233a164776c23fb5e92
d08af7bccd7e4547a4dab04e7d63531d,83,North America,,2b4b25ed842b4581a369ae6e84d298e0
ee4ec900232544d5858e47d13c572776,24,North America,360.92,3c429c5afe214bc886878347cde26f5c
1d69e7e354ff4880a45744207209a4be,72,Africa,,e8d6937dd68241a6a2fd1d1c8ad72e9d
7e4e9d12578b407d881917764cbeb261,82,Africa,114.32,353c82a280984dd2895ed17119f05523
75f50f130be8455ab8ff3a22ce15d0ac,39,North America,314.88,35fa3d159a9742cd80b216538d7e790b
fedce26606444eb2b70dfa857a057e4a,31,Asia,,2ec20fd11bd14a9aafa30ebd3b67f1ed
12bf2b9bb4db4f7790d4abb577e84ae5,33,Africa,484.27,db8ed52345d044158751ac5bb4177a36
19d6c72b39a44da1b4687b46b1d42cdd,47,South America,418.2,d79b96a2d542405ea2a56ce1958ea8de
10830fbbccec456d9ffc40bc313ba4be,66,Africa,181.28,6c2439914a414e559b03784acd72112b
4a9cc00e035649f49d583f0b35450759,60,South America,364.79,7d2973e8a6b14f4d82ec074da73f93e4
a5d7862a029d4f4296f79719c9581e70,33,Australia,272.23,e8cd111f02a944569f67d9758768c19f
d982bae07eed4f3c9a89a7473662b9e8,28,Australia,354.49,eb01e5d1a64e400cb1f53f40d5f78127
dab1b714239243b588b25a8bc5cafe6b,84,Europe,241.33,c27471dd6b3f4cffa3ad64c41e47bd53
